TenantId,Application,UserDomain,UserAgent,RecordType,TimeGenerated [UTC],Operation,OrganizationId,OrganizationId_,UserType,UserKey,OfficeWorkload,ResultStatus,ResultReasonType,OfficeObjectId,UserId,UserId_,ClientIP,ClientIP_,Scope,Site_,ItemType,EventSource,Source_Name,MachineDomainInfo,MachineId,Site_Url,Site_Url_,SourceRelativeUrl,SourceRelativeUrl_,SourceFileName,SourceFileName_,SourceFileExtension,DestinationRelativeUrl,DestinationFileName,DestinationFileExtension,UserSharedWith,SharingType,CustomEvent,Event_Data,ModifiedObjectResolvedName,Parameters,ExternalAccess,OriginatingServer,OrganizationName,Logon_Type,InternalLogonType,MailboxGuid,MailboxOwnerUPN,MailboxOwnerSid,MailboxOwnerMasterAccountSid,LogonUserSid,LogonUserDisplayName,ClientInfoString,Client_IPAddress,ClientMachineName,ClientProcessName,ClientVersion,Folder,CrossMailboxOperations,DestMailboxId,DestMailboxOwnerUPN,DestMailboxOwnerSid,DestMailboxOwnerMasterAccountSid,DestFolder,Folders,AffectedItems,Item,ModifiedProperties,SendAsUserSmtp,SendAsUserMailboxGuid,SendOnBehalfOfUserSmtp,SendonBehalfOfUserMailboxGuid,ExtendedProperties,Client,LoginStatus,Actor,ActorContextId,ActorIpAddress,InterSystemsId,IntraSystemId,SupportTicketId,TargetContextId,DataCenterSecurityEventType,EffectiveOrganization,ElevationTime [UTC],ElevationApprover,ElevationApprovedTime [UTC],ElevationRequestId,ElevationRole,ElevationDuration,GenericInfo,SourceSystem,OfficeId,SourceRecordId,AzureActiveDirectory_EventType,AADTarget,Start_Time [UTC],OfficeTenantId,OfficeTenantId_,TargetUserOrGroupName,TargetUserOrGroupType,MessageId,Members,TeamName,TeamGuid,ChannelType,ChannelName,ChannelGuid,ExtraProperties,AddOnType,AddonName,TabType,Name,OldValue,NewValue,ItemName,ChatThreadId,ChatName,CommunicationType,AADGroupId,AddOnGuid,AppDistributionMode,TargetUserId,OperationScope,AzureADAppId,OperationProperties,AppId,ClientAppId,Type,_ResourceId
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:44:04.000 PM",FolderModified,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,OneDrive,,,https://m365x816222-my.sharepoint.com/personal/adelev_m365x816222_onmicrosoft_com/Documents,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,1ae92c12-26d9-4542-95cc-267570cb587e,Folder,SharePoint,,,,https://m365x816222-my.sharepoint.com/personal/adelev_m365x816222_onmicrosoft_com/,https://m365x816222-my.sharepoint.com/personal/adelev_m365x816222_onmicrosoft_com/,,,Documents,Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:53:20.000 PM",,,,,,,OfficeActivityManager,0f67a031-f4a7-4633-c5cc-08d90a541210,0f67a031-f4a7-4633-c5cc-08d90a541210,,,"4/28/2021, 2:53:20.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:44:03.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/hr/siteassets/hr.png,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,5a7058ee-6173-4590-a0aa-f89c496608a6,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/HR/,https://m365x816222.sharepoint.com/sites/HR/,siteassets,siteassets,hr.png,hr.png,png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:53:20.000 PM",,,,,,,OfficeActivityManager,977a227c-6321-4420-f5c2-08d90a5411ad,977a227c-6321-4420-f5c2-08d90a5411ad,,,"4/28/2021, 2:53:20.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:44:03.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/siteassets/operations.jpg,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,../Operations/siteassets,../Operations/siteassets,operations.jpg,operations.jpg,jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:53:20.000 PM",,,,,,,OfficeActivityManager,930fe169-3168-4a86-2acc-08d90a5411a1,930fe169-3168-4a86-2acc-08d90a5411a1,,,"4/28/2021, 2:53:20.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:44:03.000 PM",FolderModified,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,OneDrive,,,https://m365x816222-my.sharepoint.com/personal/adelev_m365x816222_onmicrosoft_com/Documents,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,1ae92c12-26d9-4542-95cc-267570cb587e,Folder,SharePoint,,,,https://m365x816222-my.sharepoint.com/personal/adelev_m365x816222_onmicrosoft_com/,https://m365x816222-my.sharepoint.com/personal/adelev_m365x816222_onmicrosoft_com/,,,Documents,Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:53:20.000 PM",,,,,,,OfficeActivityManager,e1ca2031-efca-4b37-ca62-08d90a541174,e1ca2031-efca-4b37-ca62-08d90a541174,,,"4/28/2021, 2:53:20.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:44:02.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,OneDrive,,,https://m365x816222-my.sharepoint.com/personal/adelev_m365x816222_onmicrosoft_com/_layouts/15/online/handlers/SpoSuiteLinks.ashx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,1ae92c12-26d9-4542-95cc-267570cb587e,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:53:20.000 PM",,,,,,,OfficeActivityManager,eedd7ec5-3367-4c4e-8421-08d90a5410f1,eedd7ec5-3367-4c4e-8421-08d90a5410f1,,,"4/28/2021, 2:53:20.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:44:01.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,OneDrive,,,https://m365x816222-my.sharepoint.com/personal/adelev_m365x816222_onmicrosoft_com/_layouts/15/onedrive.aspx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,1ae92c12-26d9-4542-95cc-267570cb587e,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:53:20.000 PM",,,,,,,OfficeActivityManager,c3b6a4ad-c245-4161-139a-08d90a541026,c3b6a4ad-c245-4161-139a-08d90a541026,,,"4/28/2021, 2:53:20.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,ODMTADocCache/1.0,56,"4/28/2021, 2:38:20.000 PM",ListColumnCreated,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0i.t|00000003-0000-0ff1-ce00-000000000000|app@sharepoint,SharePoint,,,https://m365x816222.sharepoint.com/sites/teams-public/858ecfba-5d1a-46d5-a450-db4e4759fd1c/b887b6b2-4dcf-34fc-98b1-d5a42c605755,app@sharepoint,app@sharepoint,40.77.66.240,40.77.66.240,,a7d013ca-6c80-4f1b-a5cf-59bf7077af79,Field,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:48:18.000 PM",,,,,,,OfficeActivityManager,0d31156c-d0f2-4cf0-d8dc-08d90a534509,0d31156c-d0f2-4cf0-d8dc-08d90a534509,,,"4/28/2021, 2:48:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,ODMTADocCache/1.0,36,"4/28/2021, 2:38:20.000 PM",ListUpdated,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0i.t|00000003-0000-0ff1-ce00-000000000000|app@sharepoint,SharePoint,,,https://m365x816222.sharepoint.com/sites/teams-public/858ecfba-5d1a-46d5-a450-db4e4759fd1c,app@sharepoint,app@sharepoint,40.77.66.240,40.77.66.240,,a7d013ca-6c80-4f1b-a5cf-59bf7077af79,List,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:48:18.000 PM",,,,,,,OfficeActivityManager,189e8ae5-b55f-4467-9da2-08d90a53450e,189e8ae5-b55f-4467-9da2-08d90a53450e,,,"4/28/2021, 2:48:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,ODMTADocCache/1.0,56,"4/28/2021, 2:38:20.000 PM",ListColumnCreated,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0i.t|00000003-0000-0ff1-ce00-000000000000|app@sharepoint,SharePoint,,,https://m365x816222.sharepoint.com/sites/teams-public/858ecfba-5d1a-46d5-a450-db4e4759fd1c/617f8947-74b2-36bc-9f7e-21ded7029bb5,app@sharepoint,app@sharepoint,40.77.66.240,40.77.66.240,,a7d013ca-6c80-4f1b-a5cf-59bf7077af79,Field,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:48:18.000 PM",,,,,,,OfficeActivityManager,19a0527b-8b90-4a02-762b-08d90a534507,19a0527b-8b90-4a02-762b-08d90a534507,,,"4/28/2021, 2:48:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,OfficeWordWRS,SharePointFileOperation,"4/28/2021, 2:36:07.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/Shared Documents/Document - Copy.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,104.146.232.173,104.146.232.173,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,Shared Documents,Shared Documents,Document - Copy.docx,Document - Copy.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:48:18.000 PM",,,,,,,OfficeActivityManager,af10cbdb-ce72-439b-8cf1-08d90a52f5a5,af10cbdb-ce72-439b-8cf1-08d90a52f5a5,,,"4/28/2021, 2:48:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,MSWAC,SharePointFileOperation,"4/28/2021, 2:36:06.000 PM",FileDownloaded,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/Shared Documents/Document - Copy.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,52.184.242.64,52.184.242.64,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,Shared Documents,Shared Documents,Document - Copy.docx,Document - Copy.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,61dc5a79-7d18-4abf-3ead-08d90a52f4d4,61dc5a79-7d18-4abf-3ead-08d90a52f4d4,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:36:05.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/Shared Documents/Document - Copy.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,Shared Documents,Shared Documents,Document - Copy.docx,Document - Copy.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:48:18.000 PM",,,,,,,OfficeActivityManager,7e92f739-fcc3-4a9c-969a-08d90a52f48e,7e92f739-fcc3-4a9c-969a-08d90a52f48e,,,"4/28/2021, 2:48:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,MSWAC,SharePointFileOperation,"4/28/2021, 2:36:04.000 PM",FileUploaded,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/Shared Documents/Document - Copy.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,52.108.79.45,52.108.79.45,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,Shared Documents,Shared Documents,Document - Copy.docx,Document - Copy.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,7f562b2f-5160-4a93-bebb-08d90a52f3c7,7f562b2f-5160-4a93-bebb-08d90a52f3c7,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,MSWAC,SharePointFileOperation,"4/28/2021, 2:36:03.000 PM",FileModifiedExtended,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/Shared Documents/Document.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,52.108.79.45,52.108.79.45,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,Shared Documents,Shared Documents,Document.docx,Document.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,78827ca2-7cb2-4203-9c44-19364e7fdafc,78827ca2-7cb2-4203-9c44-19364e7fdafc,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePoint,"4/28/2021, 2:35:56.000 PM",PageViewed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/_layouts/15/OfficeExtensionManager.aspx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,8fd7ff5c-115c-46de-af73-b9cdf4458bc3,Page,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,0a3d02a4-3267-44ce-b358-08d90a52eedc,0a3d02a4-3267-44ce-b358-08d90a52eedc,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,MSWAC,SharePointFileOperation,"4/28/2021, 2:35:51.000 PM",FileModified,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/Shared Documents/Document.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,104.45.184.177,104.45.184.177,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,Shared Documents,Shared Documents,Document.docx,Document.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,41e78588-bebf-4d18-27d0-08d90a52ec34,41e78588-bebf-4d18-27d0-08d90a52ec34,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:35:49.000 PM",FileAccessed,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/Shared Documents/Document.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,Shared Documents,Shared Documents,Document.docx,Document.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,83374c4f-eaa0-459a-01ef-08d90a52eb02,83374c4f-eaa0-459a-01ef-08d90a52eb02,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",SharePointFileOperation,"4/28/2021, 2:35:49.000 PM",FileUploaded,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/Shared Documents/Document.docx,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,File,SharePoint,,,,https://m365x816222.sharepoint.com/sites/operations/,https://m365x816222.sharepoint.com/sites/operations/,Shared Documents,Shared Documents,Document.docx,Document.docx,docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,284a81e3-e8ed-426f-ce9b-08d90a52eae2,284a81e3-e8ed-426f-ce9b-08d90a52eae2,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",36,"4/28/2021, 2:35:47.000 PM",ListUpdated,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/fb27c059-5c1f-48c4-b6bc-e0dbce67c947,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,List,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,74b7686d-8585-4ad1-c2a0-08d90a52e9a2,74b7686d-8585-4ad1-c2a0-08d90a52e9a2,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",36,"4/28/2021, 2:35:47.000 PM",ListUpdated,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,Regular,i:0h.f|membership|10032000c757d25f@live.com,SharePoint,,,https://m365x816222.sharepoint.com/sites/operations/fb27c059-5c1f-48c4-b6bc-e0dbce67c947,adelev@m365x816222.onmicrosoft.com,adelev@m365x816222.onmicrosoft.com,175.45.176.99,175.45.176.99,,868bc0a3-8f5e-4dda-9a7f-c79074ec9463,List,SharePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4/28/2021, 2:43:18.000 PM",,,,,,,OfficeActivityManager,f4171818-c9eb-4b31-9bfe-08d90a52e99b,f4171818-c9eb-4b31-9bfe-08d90a52e99b,,,"4/28/2021, 2:43:18.000 PM",$RestApiTenantId$,$RestApiTenantId$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OfficeActivity,
