"TimeGenerated","DeviceVendor","DeviceProduct","DeviceVersion","DeviceEventClassID","Activity","LogSeverity","OriginalLogSeverity","DeviceAction","SimplifiedDeviceAction","AdditionalExtensions","ApplicationProtocol","Protocol","SourceIP","SourcePort","SourceUserID","SourceUserName","SourceHostName","SourceTranslatedAddress","SourceTranslatedPort","DestinationIP","DestinationPort","DestinationHostName","DestinationTranslatedAddress","DestinationTranslatedPort","DeviceName","Computer","DeviceExternalID","DeviceInboundInterface","DeviceOutboundInterface","ReceivedBytes","SentBytes","EventCount","RequestURL","FileHash","FileName","FileType","Reason","StartTime","EndTime","CommunicationDirection","Message","DeviceCustomString1","DeviceCustomString1Label","DeviceCustomString2","DeviceCustomString2Label","DeviceCustomString3","DeviceCustomString3Label","DeviceCustomString4","DeviceCustomString4Label","DeviceCustomString5","DeviceCustomString5Label","DeviceCustomString6","DeviceCustomString6Label","DeviceCustomNumber1","FieldDeviceCustomNumber1","DeviceCustomNumber1Label","FlexString1","FlexString1Label","FlexString2","FlexString2Label","ExternalID","SourceSystem","CollectorHostName"
"10/02/2026 10:39:58","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=416;PanOSPacketsSent=56","incomplete","TCP","10.0.1.50","57246","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","54457","10.0.1.151","129","","10.0.1.151","129","PA-5260-EDGE-01","PA-5260-EDGE-01","005636419175","ethernet1/1","ethernet1/6","9646","73","2","","","","","aged-out","10/02/2026 10:39:58","10/02/2026 10:39:58","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","349015541","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:39:58","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=7;PanOSPacketsSent=400","incomplete","TCP","10.0.1.50","53298","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","62147","10.0.1.97","148","","10.0.1.97","148","PA-3260-DC-01","PA-3260-DC-01","005000844691","ethernet1/3","ethernet1/5","10705","107","2","","","","","aged-out","10/02/2026 10:39:58","10/02/2026 10:39:58","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","319768296","OpsManager","PA-3260-DC-01"
"10/02/2026 10:39:58","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=272;PanOSPacketsSent=236","incomplete","TCP","10.0.1.50","57301","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","46809","10.0.1.194","168","","10.0.1.194","168","PA-VM-DMZ-01","PA-VM-DMZ-01","005073543573","ethernet1/1","ethernet1/6","43457","55","2","","","","","aged-out","10/02/2026 10:39:58","10/02/2026 10:39:58","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","861955814","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:39:59","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=406;PanOSPacketsSent=428","incomplete","TCP","10.0.1.50","55495","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","49190","10.0.1.166","169","","10.0.1.166","169","PA-3260-DC-01","PA-3260-DC-01","005076024554","ethernet1/2","ethernet1/5","5648","77","4","","","","","aged-out","10/02/2026 10:39:59","10/02/2026 10:39:59","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","167978585","OpsManager","PA-3260-DC-01"
"10/02/2026 10:39:59","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=360;PanOSPacketsSent=160","incomplete","TCP","10.0.1.50","56565","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","63368","10.0.1.32","172","","10.0.1.32","172","PA-VM-DMZ-01","PA-VM-DMZ-01","005684428501","ethernet1/2","ethernet1/4","43491","63","1","","","","","aged-out","10/02/2026 10:39:59","10/02/2026 10:39:59","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","475737120","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:39:59","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=380;PanOSPacketsSent=115","incomplete","TCP","10.0.1.50","63373","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","44482","10.0.1.235","175","","10.0.1.235","175","PA-3260-DC-01","PA-3260-DC-01","005081276269","ethernet1/3","ethernet1/6","42994","42","4","","","","","aged-out","10/02/2026 10:39:59","10/02/2026 10:39:59","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","922522815","OpsManager","PA-3260-DC-01"
"10/02/2026 10:40:00","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=14;PanOSPacketsSent=376","incomplete","TCP","10.0.1.50","51064","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","48023","10.0.1.104","212","","10.0.1.104","212","PA-5260-EDGE-01","PA-5260-EDGE-01","005766241701","ethernet1/2","ethernet1/4","20105","60","5","","","","","aged-out","10/02/2026 10:40:00","10/02/2026 10:40:00","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","415644311","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:00","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=17;PanOSPacketsSent=296","incomplete","TCP","10.0.1.50","52231","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","53199","10.0.1.253","218","","10.0.1.253","218","PA-5260-EDGE-01","PA-5260-EDGE-01","005158205770","ethernet1/2","ethernet1/4","28349","76","4","","","","","aged-out","10/02/2026 10:40:00","10/02/2026 10:40:00","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","534130082","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:00","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=313;PanOSPacketsSent=349","incomplete","TCP","10.0.1.50","55084","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","41230","10.0.1.74","249","","10.0.1.74","249","PA-5260-EDGE-01","PA-5260-EDGE-01","005475815103","ethernet1/3","ethernet1/4","49730","96","2","","","","","aged-out","10/02/2026 10:40:00","10/02/2026 10:40:00","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","179227362","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:00","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=324;PanOSPacketsSent=348","incomplete","TCP","10.0.1.50","58811","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","44595","10.0.1.160","254","","10.0.1.160","254","PA-5260-EDGE-01","PA-5260-EDGE-01","005904339419","ethernet1/1","ethernet1/6","45112","105","4","","","","","aged-out","10/02/2026 10:40:00","10/02/2026 10:40:00","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","682924480","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:01","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=280;PanOSPacketsSent=7","incomplete","TCP","10.0.1.50","49902","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","43461","10.0.1.187","268","","10.0.1.187","268","PA-VM-DMZ-01","PA-VM-DMZ-01","005435051747","ethernet1/2","ethernet1/4","49307","80","5","","","","","aged-out","10/02/2026 10:40:01","10/02/2026 10:40:01","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","135664699","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:40:01","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=469;PanOSPacketsSent=79","incomplete","TCP","10.0.1.50","61917","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","42066","10.0.1.1","276","","10.0.1.1","276","PA-3260-DC-01","PA-3260-DC-01","005258112687","ethernet1/3","ethernet1/5","41836","101","5","","","","","aged-out","10/02/2026 10:40:01","10/02/2026 10:40:01","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","880406406","OpsManager","PA-3260-DC-01"
"10/02/2026 10:40:01","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=48;PanOSPacketsSent=311","incomplete","TCP","10.0.1.50","49758","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","46043","10.0.1.9","277","","10.0.1.9","277","PA-VM-DMZ-01","PA-VM-DMZ-01","005490706926","ethernet1/1","ethernet1/4","7088","49","1","","","","","aged-out","10/02/2026 10:40:01","10/02/2026 10:40:01","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","957447657","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:40:02","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=180;PanOSPacketsSent=362","incomplete","TCP","10.0.1.50","55491","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","50502","10.0.1.3","288","","10.0.1.3","288","PA-5260-EDGE-01","PA-5260-EDGE-01","005339515411","ethernet1/2","ethernet1/5","15771","65","2","","","","","aged-out","10/02/2026 10:40:02","10/02/2026 10:40:02","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","722561774","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:02","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=499;PanOSPacketsSent=135","incomplete","TCP","10.0.1.50","60042","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","47184","10.0.1.21","298","","10.0.1.21","298","PA-VM-DMZ-01","PA-VM-DMZ-01","005231169047","ethernet1/2","ethernet1/4","49957","102","5","","","","","aged-out","10/02/2026 10:40:02","10/02/2026 10:40:02","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","336599199","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:40:02","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=160;PanOSPacketsSent=11","incomplete","TCP","10.0.1.50","57760","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","55049","10.0.1.106","315","","10.0.1.106","315","PA-VM-DMZ-01","PA-VM-DMZ-01","005404757022","ethernet1/1","ethernet1/4","46712","102","4","","","","","aged-out","10/02/2026 10:40:02","10/02/2026 10:40:02","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","297302353","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:40:03","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=383;PanOSPacketsSent=500","incomplete","TCP","10.0.1.50","49881","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","61290","10.0.1.6","393","","10.0.1.6","393","PA-3260-DC-01","PA-3260-DC-01","005363550416","ethernet1/2","ethernet1/6","39545","55","5","","","","","aged-out","10/02/2026 10:40:03","10/02/2026 10:40:03","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","209747251","OpsManager","PA-3260-DC-01"
"10/02/2026 10:40:03","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=149;PanOSPacketsSent=385","incomplete","TCP","10.0.1.50","55671","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","54311","10.0.1.69","394","","10.0.1.69","394","PA-5260-EDGE-01","PA-5260-EDGE-01","005751074613","ethernet1/1","ethernet1/6","48997","115","4","","","","","aged-out","10/02/2026 10:40:03","10/02/2026 10:40:03","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","767186539","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:03","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=51;PanOSPacketsSent=257","incomplete","TCP","10.0.1.50","52334","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","59243","10.0.1.7","396","","10.0.1.7","396","PA-3260-DC-01","PA-3260-DC-01","005399243441","ethernet1/2","ethernet1/6","46727","111","5","","","","","aged-out","10/02/2026 10:40:03","10/02/2026 10:40:03","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","701044143","OpsManager","PA-3260-DC-01"
"10/02/2026 10:40:03","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=500;PanOSPacketsSent=214","incomplete","TCP","10.0.1.50","50781","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","46650","10.0.1.59","399","","10.0.1.59","399","PA-3260-DC-01","PA-3260-DC-01","005452746348","ethernet1/2","ethernet1/5","15148","118","4","","","","","aged-out","10/02/2026 10:40:03","10/02/2026 10:40:03","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","816086217","OpsManager","PA-3260-DC-01"
"10/02/2026 10:40:04","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=448;PanOSPacketsSent=311","incomplete","TCP","10.0.1.50","55885","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","58702","10.0.1.192","438","","10.0.1.192","438","PA-VM-DMZ-01","PA-VM-DMZ-01","005585749525","ethernet1/1","ethernet1/5","2054","119","2","","","","","aged-out","10/02/2026 10:40:04","10/02/2026 10:40:04","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","538543142","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:40:04","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=182;PanOSPacketsSent=12","incomplete","TCP","10.0.1.50","49338","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","50823","10.0.1.109","442","","10.0.1.109","442","PA-VM-DMZ-01","PA-VM-DMZ-01","005744759966","ethernet1/1","ethernet1/5","44014","86","3","","","","","aged-out","10/02/2026 10:40:04","10/02/2026 10:40:04","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","828132979","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:40:04","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=289;PanOSPacketsSent=479","incomplete","TCP","10.0.1.50","57883","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","56523","10.0.1.164","448","","10.0.1.164","448","PA-5260-EDGE-01","PA-5260-EDGE-01","005686635664","ethernet1/3","ethernet1/6","17825","66","5","","","","","aged-out","10/02/2026 10:40:04","10/02/2026 10:40:04","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","727094655","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:05","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=186;PanOSPacketsSent=151","incomplete","TCP","10.0.1.50","65157","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","53250","10.0.1.207","456","","10.0.1.207","456","PA-VM-DMZ-01","PA-VM-DMZ-01","005350387662","ethernet1/3","ethernet1/6","45599","72","3","","","","","aged-out","10/02/2026 10:40:05","10/02/2026 10:40:05","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","739051060","OpsManager","PA-VM-DMZ-01"
"10/02/2026 10:40:05","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=323;PanOSPacketsSent=497","incomplete","TCP","10.0.1.50","64982","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","47852","10.0.1.62","457","","10.0.1.62","457","PA-5260-EDGE-01","PA-5260-EDGE-01","005319617323","ethernet1/2","ethernet1/4","24782","91","2","","","","","aged-out","10/02/2026 10:40:05","10/02/2026 10:40:05","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","249633206","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:05","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=474;PanOSPacketsSent=464","incomplete","TCP","10.0.1.50","54250","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","61981","10.0.1.155","460","","10.0.1.155","460","PA-5260-EDGE-01","PA-5260-EDGE-01","005154726586","ethernet1/3","ethernet1/4","20118","90","1","","","","","aged-out","10/02/2026 10:40:05","10/02/2026 10:40:05","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","916144203","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:06","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=448;PanOSPacketsSent=73","incomplete","TCP","10.0.1.50","65332","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","41433","10.0.1.230","461","","10.0.1.230","461","PA-5260-EDGE-01","PA-5260-EDGE-01","005515354903","ethernet1/3","ethernet1/5","32990","86","5","","","","","aged-out","10/02/2026 10:40:06","10/02/2026 10:40:06","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","979406201","OpsManager","PA-5260-EDGE-01"
"10/02/2026 10:40:06","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=497;PanOSPacketsSent=121","incomplete","TCP","10.0.1.50","63555","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","51395","10.0.1.92","476","","10.0.1.92","476","PA-3260-DC-01","PA-3260-DC-01","005966376765","ethernet1/1","ethernet1/5","41709","40","3","","","","","aged-out","10/02/2026 10:40:06","10/02/2026 10:40:06","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","206374575","OpsManager","PA-3260-DC-01"
"10/02/2026 10:40:06","Palo Alto Networks","PAN-OS","11.1.2","TRAFFIC","drop","3","3","deny","Blocked","PanOSPacketsReceived=67;PanOSPacketsSent=190","incomplete","TCP","10.0.1.50","53500","","mirage@pkwork.onmicrosoft.com","win11a","10.0.1.50","40520","10.0.1.167","490","","10.0.1.167","490","PA-VM-DMZ-01","PA-VM-DMZ-01","005344592202","ethernet1/1","ethernet1/6","33412","77","4","","","","","aged-out","10/02/2026 10:40:06","10/02/2026 10:40:06","inbound","","","","","","trust","SourceZone","trust","DestinationZone","Allow-Internal","RuleName","","","0","0","","","","","","502024086","OpsManager","PA-VM-DMZ-01"
