"solution_name","solution_folder","content_type","content_id","content_name","content_file","table_name","table_usage"
"42Crunch API Protection","42Crunch API Protection","analytic_rule","bbd163f4-1f56-434f-9c23-b06713c119c2","API - JWT validation","APIJWTValidation.yaml","apifirewall_log_1_CL","read"
"42Crunch API Protection","42Crunch API Protection","analytic_rule","421b38ec-4295-4aed-8299-c92e268ad663","API - Kiterunner detection","APIKiterunnerDetection.yaml","apifirewall_log_1_CL","read"
"42Crunch API Protection","42Crunch API Protection","analytic_rule","d951d64d-0ecd-4675-8c79-6c870d5f72ac","API - Password Cracking","APIPasswordCracking.yaml","apifirewall_log_1_CL","read"
"42Crunch API Protection","42Crunch API Protection","analytic_rule","b808063b-07d5-432c-95d0-8900da61cce9","API - Rate limiting","APIRateLimiting.yaml","apifirewall_log_1_CL","read"
"42Crunch API Protection","42Crunch API Protection","analytic_rule","7bdc10d6-aa24-4ca9-9a93-802cd8761354","API - Suspicious Login","APISuspiciousLogin.yaml","apifirewall_log_1_CL","read"
"42Crunch API Protection","42Crunch API Protection","workbook","","42CrunchAPIProtectionWorkbook","42CrunchAPIProtectionWorkbook.json","apifirewall_log_1_CL","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","analytic_rule","84037130-a623-46c2-9144-0c0955ac4112","Acronis - Login from Abnormal IP - Low Occurrence","AcronisLoginFromAbnormalIPLowOccurrence.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","analytic_rule","1385f0ce-69d9-4abf-8039-52080c8c7017","Acronis - Multiple Endpoints Accessing Malicious URLs","AcronisMultipleEndpointsAccessingMaliciousURLs.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","analytic_rule","a783ade7-bf43-416d-b809-8f5b06d87790","Acronis - Multiple Endpoints Infected by Ransomware","AcronisMultipleEndpointsInfectedByRansomware.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","analytic_rule","5090ad7b-4b47-4cab-9015-bffb43aecde8","Acronis - Multiple Inboxes with Malicious Content Detected","AcronisMultipleInboxesWithMaliciousContentDetected.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","b140b19a-0fcf-40f2-9284-5e0f58e1efd8","Acronis - Agent failed updating more than twice in a day","AcronisAgentFailedUpdatingMoreThanTwiceInADay.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","7a981151-a648-4ff4-a827-fc98337a95ed","Acronis - Agents offline for 2 days or more","AcronisAgentsOfflineFor2DaysOrMore.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","ce88b396-db24-44b6-babd-c431ee7a527f","Acronis - Audit Log","AcronisAuditLog.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","98d1abaf-6be8-4d20-8ff3-16b19bc616af","Acronis - Cloud Connection Errors","AcronisCloudConnectionErrors.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","29c1b194-50d1-418d-82a9-3db5e3dfc3bf","Acronis - Endpoints Accessing Malicious URLs","AcronisEndpointsAccessingMaliciousURLs.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","cc3a2ea1-2dbb-4e5e-acb1-866b9bffb85c","Acronis - Endpoints Infected by Ransomware","AcronisEndpointsInfectedByRansomware.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","51ac84a9-5e82-456a-b398-f2e7b9ea8611","Acronis - Endpoints with Backup issues","AcronisEndpointsWithBackupIssues.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","55b6da0d-08c1-4af0-af2d-c4d14a1f6c3c","Acronis - Endpoints with EDR Incidents","AcronisEndpointsWithEDRIncidents.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","9657f70c-d7df-4232-937c-6045fffe4e3d","Acronis - Endpoints with high failed login attempts","AcronisEndpointsWithHighFailedLoginAttempts.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","1de4a0c7-4e72-45f3-b335-ab25f99ace3f","Acronis - Inboxes with Malicious Content","AcronisInboxesWithMaliciousContentDetected.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","362666d6-5e4f-4f84-958b-6237e766eb6d","Acronis - Login from Abnormal IP - Low Occurrence","AcronisLoginFromAbnormalIPLowOccurrence.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","aaf57371-02c0-4bf5-8c03-dfeb6536e397","Acronis - Protection Service Errors","AcronisProtectionServiceErrors.yaml","CommonSecurityLog","read"
"Acronis Cyber Protect Cloud","Acronis Cyber Protect Cloud","hunting_query","39310cb8-53bc-47c1-86c4-2ff9f0d3cc5f","Acronis - ASZ defence: Unauthorized operation is detected and blocked","AcronisUnauthorizedOperationIsDetected.yaml","CommonSecurityLog","read"
"AgileSec Analytics Connector","AgileSec Analytics Connector","workbook","","InfoSecGlobal","InfoSecGlobal.json","InfoSecAnalytics_CL","read"
"AI Analyst Darktrace","AI Analyst Darktrace","workbook","","AIA-Darktrace","AIA-Darktrace.json","CommonSecurityLog","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","0adab960-5565-4978-ba6d-044553e4acc4","Successful API executed from a Tor exit node","AWS_APIfromTor.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","8c2ef238-67a0-497d-b1dd-5c8a0f533e25","Changes to internet facing AWS RDS Database instances","AWS_ChangeToRDSDatabase.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","65360bb0-8986-4ade-a89d-af3cf44d28aa","Changes to Amazon VPC settings","AWS_ChangeToVPC.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","610d3850-c26f-4f20-8d86-f10fdf2425f5","Changes made to AWS CloudTrail logs","AWS_ClearStopChangeTrailLogs.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","093fe75e-44f1-4d3e-94dc-6d258a6dd2d2","AWS Config Service Resource Deletion Attempts","AWS_ConfigServiceResourceDeletion.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","d25b1998-a592-4bc5-8a3a-92b39eedb1bc","Login to AWS Management Console without MFA","AWS_ConsoleLogonWithoutMFA.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","efdc3cff-f006-426f-97fd-4657862f7b9a","CloudFormation policy created then used for privilege escalation","AWS_CreatedCloudFormationPolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","6f675c17-7a61-440c-abd1-c73ef4d748ec","Creation of CRUD DynamoDB policy and then privilege escalation.","AWS_CreatedCRUDDyanmoDBPolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","8a607285-d95c-473d-8aab-59920de63af6","Creation of new CRUD IAM policy and then privilege escalation.","AWS_CreatedCRUDIAMtoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","8e15998e-1e32-4b6d-abd1-e8482e8f3def","Creation of CRUD KMS policy and then privilege escalation","AWS_CreatedCRUDKMSPolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","467cbe7e-e6d4-4f4e-8e44-84dd01932c32","Created CRUD S3 policy and then privilege escalation","AWS_CreatedCRUDS3PolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","22115d3c-e87c-485a-9130-33797d619124","Creation of CRUD Lambda policy and then privilege escalation","AWS_CreatedCURDLambdaPolicytoPrivilegEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","6009c632-94e9-4ffb-a11a-b4b99f457f88","Creation of DataPipeline policy and then privilege escalation.","AWS_CreatedDataPipelinePolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","a694e977-740c-4578-9f8f-5e39029f1d23","Creation of EC2 policy and then privilege escalation","AWS_CreatedEC2PolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","56626956-304f-4408-8ea6-7ba5746ce09e","Creation of Glue policy and then privilege escalation","AWS_CreatedGluePolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","796a45ee-220b-42be-8415-c8c933cf3b6d","Creation of Lambda policy and then privilege escalation","AWS_CreatedLambdaPolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","aaa2c05e-fdd4-4fa0-9072-6cffe3641b34","Creation of SSM policy and then privilege escalation","AWS_CreatedSSMPolicytoPrivilegeEscalation.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","454133a7-5427-4a7c-bdc4-0adfa84dda16","Creating keys with encrypt policy without MFA","AWS_CreationofEncryptKeysWithoutMFA.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","32555639-b639-4c2b-afda-c0ae0abefa55","Monitor AWS Credential abuse or hijacking","AWS_CredentialHijack.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","f8577e4d-8481-437b-a94e-06f615985668","EC2 Startup Shell Script Changed","AWS_EC2StartupShellScriptChanged.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","f6928301-56da-4d2c-aabe-e1a552bc8892","ECR image scan findings high or critical","AWS_ECRContainerHigh.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","19602494-94af-43c8-90ba-eb0e14999612","Automatic image scanning disabled for ECR","AWS_ECRImageScanningDisabled.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","826bb2f8-7894-4785-9a6b-a8a855d8366f","Full Admin policy created and then attached to Roles, Users or Groups","AWS_FullAdminPolicyAttachedToRolesUsersGroups.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","9da99021-d318-4711-a78a-6dea76129b3a","GuardDuty detector disabled or suspended","AWS_GuardDutyDisabled.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","bf0cde21-0c41-48f6-a40c-6b5bd71fa106","AWS Guard Duty Alert","AWS_GuardDuty_template.yaml","AWSGuardDuty","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","4f19d4e3-ec5f-4abc-9e61-819eb131758c","Changes to AWS Security Group ingress and egress settings","AWS_IngressEgressSecurityGroupChange.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","c7bfadd4-34a6-4fa5-82f8-3691a32261e8","Changes to AWS Elastic Load Balancer security groups","AWS_LoadBalancerSecGroupChange.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","633a91df-d031-4b6e-a413-607a61540559","Tampering to AWS CloudTrail logs","AWS_LogTampering.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","f8ea7d50-e33b-4b9d-9c3e-a59fcbcee281","Network ACL with all the open ports to a specified CIDR","AWS_NetworkACLOpenToAllPorts.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","60dfc193-0f73-4279-b43c-110ade02b201","Suspicious overly permissive KMS key policy created","AWS_OverlyPermessiveKMS.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","139e7116-3884-4246-9978-c8f740770bdf","Privilege escalation with AdministratorAccess managed policy","AWS_PrivilegeEscalationAdministratorAccessManagedPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","49ce5322-60d7-4b02-ad79-99f650aa5790","Privilege escalation with admin managed policy","AWS_PrivilegeEscalationAdminManagedPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","afb4191b-a142-4065-a0da-f721ee3d006c","Privilege escalation with FullAccess managed policy","AWS_PrivilegeEscalationFullAccessManagedPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","719d5204-10ab-4b1f-aee1-da7326750260","Privilege escalation via CloudFormation policy","AWS_PrivilegeEscalationViaCloudFormationPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","b9be2aa6-911d-4131-8658-d2a537ed49f4","Privilege escalation via CRUD DynamoDB policy","AWS_PrivilegeEscalationviaCRUDDynamoDB.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","e20d35a3-4fec-4c8b-81b1-fc33b41990b0","Privilege escalation via CRUD IAM policy","AWS_PrivilegeEscalationViaCRUDIAMPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","d7c39e15-997f-49e5-a782-73bf07db8aa5","Privilege escalation via CRUD KMS policy","AWS_PrivilegeEscalationViaCRUDKMSPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","d0953d50-3dc1-4fa3-80fa-4d3e973a0959","Privilege escalation via CRUD Lambda policy","AWS_PrivilegeEscalationViaCRUDLambdaPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","fc3061bb-319c-4fe9-abe2-f59899a6d907","Privilege escalation via CRUD S3 policy","AWS_PrivilegeEscalationViaCRUDS3Policy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","48896551-1c28-4a09-8388-e51e5a927d23","Privilege escalation via DataPipeline policy","AWS_PrivilegeEscalationViaDataPipeline.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","a2b2a984-c820-4d93-830e-139bffd81fa3","Privilege escalation via EC2 policy","AWS_PrivilegeEscalationViaEC2Policy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","370f0e5e-da1d-4a14-8ced-d1d7ab66a8d7","Privilege escalation via Glue policy","AWS_PrivilegeEscalationViaGluePolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","8e01c41d-bd4c-4bbe-aed5-18592735052d","Privilege escalation via Lambda policy","AWS_PrivilegeEscalationViaLambdaPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","c668c09f-5a49-43f9-b249-6b89a31ec8fb","Privilege escalation via SSM policy","AWS_PrivilegeEscalationViaSSM.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","8f1630c2-2e45-4df2-be43-50fba90f601d","RDS instance publicly exposed","AWS_RDSInstancePubliclyExposed.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","31b9e94b-0df6-4a3d-a297-3457b53c5d86","Successful brute force attack on S3 Bucket.","AWS_S3BruteForce.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","b7a44e0d-ae4c-4fb2-be1b-aa0e45f2327b","S3 bucket access point publicly exposed","AWS_S3BucketAccessPointExposed.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","6b9b4ee6-f4c1-4b86-8c8c-beb0bb59ae44","S3 bucket exposed via ACL","AWS_S3BucketExposedviaACL.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","44a5b65e-b0a9-4591-aabc-388fd92a28c4","S3 bucket exposed via policy","AWS_S3BucketExposedviaPolicy.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","15d3bf4e-8708-41c8-a836-8b0aa5be730e","S3 Object Exfiltration from Anonymous User","AWS_S3ObjectExfiltrationByAnonymousUser.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","09f2a28b-3286-4268-9e2f-33805f104e5d","S3 object publicly exposed","AWS_S3ObjectPubliclyExposed.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","b442b9e2-5cc4-4129-a85b-a5ef38a9e5f0","S3 bucket suspicious ransomware activity","AWS_S3Ransomware.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","bce1dcba-4948-414d-8838-6385afb9d496","SAML update identity provider","AWS_SAMLUpdateIdentity.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","874a1762-3fd7-4489-b411-6d4a9e9e8a59","Policy version set to default","AWS_SetDefaulyPolicyVersion.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","75647b58-bcc8-4eb5-9658-46698d3fa153","SSM document is publicly exposed","AWS_SSMPubliclyExposed.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","21702832-aff3-4bd6-a8e1-663b6818503d","Suspicious command sent to EC2","AWS_SuspiciousCommandEC2.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","f7210a45-12a4-4d02-b59e-f23476827a4b","Unauthorized EC2 Instance Setup Attempt","AWS_UnauthorizedInstanceSetUpAttempt.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","9a6554e6-63d9-4f94-9b32-64d1d40628f2","Creation of Access Key for IAM User","AWS_UserAccessKeyCreated.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","cfaaf0bc-16d1-48df-ac8b-9d901bbd516a","User IAM Enumeration","AWS_UserIAMEnumeration.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","0ee2aafb-4500-4e36-bcb1-e90eec2f0b9b","NRT Login to AWS Management Console without MFA","NRT_AWS_ConsoleLogonWithoutMFA.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","8c2dc344-9352-4ca1-8863-b1b7a5e09e59","Suspicious AWS CLI Command Execution","SuspiciousAWSCLICommandExecution.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","analytic_rule","9e457dc4-81f0-4d25-bc37-a5fa4a17946a","Suspicious AWS EC2 Compute Resource Deployments","SuspiciousAWSEC2ComputeResourceDeployments.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","2b8cecfe-f705-432d-9f38-08207b9473e1","IAM assume role policy brute force","AWS_AssumeRoleBruteForce.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","48c49b1d-2aa0-442b-96e3-cae6ad1251cd","Bucket versioning suspended","AWS_BucketVersioningSuspended.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","a2772445-9bb1-4176-9481-b262cb59118a","New access key created to user","AWS_CreateAccessKey.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","4e3c81bf-61a4-47f4-b20d-a5a414ea08aa","CreateLoginProfile detected","AWS_CreateLoginProfile.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","81a8880f-cc20-40ce-98d6-2fc6a1c5b9a4","Suspicious EC2 launched without a key pair","AWS_EC2_WithoutKeyPair.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","b5b172b1-d976-4113-af1f-02f7bf7d2092","ECR image scan findings low","AWS_ECRContainerLow.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","4fbbae0a-ce5b-4b2a-b5e6-700920561680","ECR image scan findings medium","AWS_ECRContainerMedium.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","c9ccaebf-314c-446d-b3f6-314560ccb0e1","Excessive execution of discovery events","AWS_ExcessiveExecutionofDiscoveryEvents.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","13afb771-5d55-4d69-a745-83d2fc69a923","Failed brute force on S3 bucket","AWS_FailedBruteForceS3Bucket.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","bf130d1d-702b-4af6-9528-8bc4229e59f4","Multiple failed login attempts to an existing user without MFA","AWS_FailedBruteForceWithoutMFA.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","7e258a45-b356-44f6-9a62-2643cef7b869","IAM AccessDenied discovery events","AWS_IAMAccsesDeniedDiscoveryEvents.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","d022a62c-643b-4e8a-b583-0230e32a96e4","Changes made to AWS IAM objects","AWS_IAMUserGroupChanges.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","e0a67cd7-b4e5-4468-aae0-26cb16a1bbd2","Changes made to AWS IAM policy","AWS_IAM_PolicyChange.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","e1a91db8-f2b3-4531-bff6-da133d4f4f1a","IAM Privilege Escalation by Instance Profile attachment","AWS_IAM_PrivilegeEscalationbyAttachment.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","d82ea1db-f600-4c9e-8ba8-d271e9c12eb8","Lambda function throttled","AWS_LambdaFunctionThrottled.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","77d0aadc-aaea-4346-b61a-bf7ac6b71bba","Lambda layer imported from external account","AWS_LambdaLayerImportedExternalAccount.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","2dd2143b-6667-4a7a-b04f-98d22caeffac","Lambda UpdateFunctionCode","AWS_LambdaUpdateFunctionCode.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","838f59d4-fe47-422b-819d-1be502940547","Login profile updated","AWS_LoginProfileUpdated.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","3b7df29e-a798-4b6b-9ef7-73b9a3cf56a2","Modification of route-table attributes","AWS_ModificationofRouteTableAttributes.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","05167149-4670-4a9f-b34e-5a0a92243194","Modification of subnet attributes","AWS_ModificationofSubnetAttributes.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","a3a19731-9e82-49b6-9142-2dd570feefd5","Modification of vpc attributes","AWS_ModificationofVPCAttributes.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","49bae199-ea04-4a2e-95a6-e3a1f68ab259","Network ACL deleted","AWS_NetworkACLDeleted.yaml","AWSCloudTrail","read"
"Amazon Web Services","Amazon Web Services","hunting_query","4055466c-8a84-44c6-91d0-46469f3ba0b9","New AccessKey created for Root user","AWS_NewRootAccessKey.yaml","AWSCloudTrail","read"
