Template,ProtectionType,ProtectionOwner,ContentId,ProtectionTime,ProcessVersion,AadTenantId,UserId,Version,Workload,ProcessName,ApplicationName,Operation,Protected,Platform,Activity,DataState,LogId,IPv4,ObjectId,LabelName
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,D:\External\PrivateDocuments_01.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,D:\External\PrivateDocuments_02.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,91c57598-2f26-4c92-bfdc-b28bc2db7eda,70.251.188.1,D:\External\PrivateDocuments_03.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,085aefc4-dbd6-49eb-850e-bdbe4fae1fd2,70.251.188.1,D:\External\PrivateDocuments_04.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,D:\External\PrivateDocuments_05.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,D:\External\PrivateDocuments_06.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,91c57598-2f26-4c92-bfdc-b28bc2db7eda,70.251.188.1,D:\External\PrivateDocuments_07.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,085aefc4-dbd6-49eb-850e-bdbe4fae1fd2,70.251.188.1,D:\External\PrivateDocuments_08.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,D:\External\PrivateDocuments_09.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,D:\External\PrivateDocuments_10.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,D:\External\PrivateDocuments_11.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,D:\External\PrivateDocuments_12.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_2@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_2@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,D:\External\PrivateDocuments_13.docx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,E:\Disk\DemoText_01.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,E:\Disk\DemoText_02.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,91c57598-2f26-4c92-bfdc-b28bc2db7eda,70.251.188.1,E:\Disk\DemoText_03.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,085aefc4-dbd6-49eb-850e-bdbe4fae1fd2,70.251.188.1,E:\Disk\DemoText_04.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,E:\Disk\DemoText_05.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,E:\Disk\DemoText_06.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,91c57598-2f26-4c92-bfdc-b28bc2db7eda,70.251.188.1,E:\Disk\DemoText_07.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,085aefc4-dbd6-49eb-850e-bdbe4fae1fd2,70.251.188.1,E:\Disk\DemoText_08.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,E:\Disk\DemoText_09.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,E:\Disk\DemoText_10.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,E:\Disk\DemoText_11.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,E:\Disk\DemoText_12.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_3@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_3@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,E:\Disk\DemoText_13.txt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,F:\USBDisk\FinanceReport_01.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,F:\USBDisk\FinanceReport_02.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,91c57598-2f26-4c92-bfdc-b28bc2db7eda,70.251.188.1,F:\USBDisk\FinanceReport_03.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,085aefc4-dbd6-49eb-850e-bdbe4fae1fd2,70.251.188.1,F:\USBDisk\FinanceReport_04.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,F:\USBDisk\FinanceReport_05.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,F:\USBDisk\FinanceReport_06.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,91c57598-2f26-4c92-bfdc-b28bc2db7eda,70.251.188.1,F:\USBDisk\FinanceReport_07.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,085aefc4-dbd6-49eb-850e-bdbe4fae1fd2,70.251.188.1,F:\USBDisk\FinanceReport_08.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,F:\USBDisk\FinanceReport_09.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,F:\USBDisk\FinanceReport_10.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,F:\USBDisk\FinanceReport_11.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,F:\USBDisk\FinanceReport_12.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_4@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_4@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,F:\USBDisk\FinanceReport_13.xlsx,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_5@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_5@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,C:\CustomerFeedback\Presentation_01.ppt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_5@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_5@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,e6ea07aa-2e16-417b-ac05-34012cb87ff1,70.251.188.1,C:\CustomerFeedback\Presentation_02.ppt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_5@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_5@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,91c57598-2f26-4c92-bfdc-b28bc2db7eda,70.251.188.1,C:\CustomerFeedback\Presentation_03.ppt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_5@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_5@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,085aefc4-dbd6-49eb-850e-bdbe4fae1fd2,70.251.188.1,C:\CustomerFeedback\Presentation_04.ppt,Internal
caf00113-f554-4da8-a681-5a7ff4e12184,Simulated,Demo_5@microsoft.com,14a354df-b377-4be8-8c4c-a3e30c02ff75,"4/19/2021, 6:38:00.000 AM",16.0.13929.20182,4b2462a4-bbee-495a-a0e1-f23ae524cc9c,Demo_5@microsoft.com,1.1,AIP,powerpnt,PowerPoint,AcquireLicense,TRUE,Windows,DowngradeLabel,Use,89c16c19-e1df-4e60-960f-a49b5f944661,70.251.188.1,C:\CustomerFeedback\Presentation_05.ppt,Internal
