TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated [UTC],Computer,RawData,event_s,time_t [UTC],email_to_s,email_from_s,email_rcptTo_s,email_mailFrom_s,email_threat_s,email_subject_s,email_receivedAt_t [UTC],email_fromAddressDomainCreatedDate_t [UTC],email_linksClicked_d,email_trust_s,email_auth_rawAuth_s,email_auth_spf_s,email_auth_dkim_s,email_auth_dmarc_s,email_primaryDomain_s,email_messageId_s,email_firstTimeSender_b,email_links_s,email_attachments_s,email_senderIp_s,email_msScl_d,email_phishType_s,email_payloadType_s,email_emailSummaryLink_s,linkClicked_s,Type,_ResourceId
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:00:53.975","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:53.871",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.128.46 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d08890.050a0220.f0cae.6771@mx.google.com,TRUE,[],[],209.85.128.46,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d08895f97519e2908aed1f,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:00:54.173","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:54.069",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.221.52 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d08890.df0a0220.ef077.5d20@mx.google.com,TRUE,[],[],209.85.221.52,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088960100575bac8f48f6,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:00:55.925","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:55.828",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.128.49 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888d.df0a0220.468bb.5662@mx.google.com,TRUE,[],[],209.85.128.49,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088970100575bac8f48ff,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:01:58.284","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:01:58.194",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.221.48 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d088d3.df0a0220.ef077.5d47@mx.google.com,TRUE,[],[],209.85.221.48,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088d60100575bac8f49a5,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:01:59.013","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:01:58.923",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.128.50 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d088d3.7b0a0220.b99e3.a67b@mx.google.com,TRUE,[],[],209.85.128.50,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088d6cf3745888fc526dc,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:01:59.052","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:01:58.885",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.128.44 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d088d4.df0a0220.7732d.5763@mx.google.com,TRUE,[],[],209.85.128.44,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088d6753f6168b765e44b,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:01:59.275","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:01:59.174",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.221.42 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d088d4.df0a0220.f4669.d7f2@mx.google.com,TRUE,[],[],209.85.221.42,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088d78c3f58475c7b9635,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:01:59.325","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:01:59.240",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.128.41 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d088d3.5d0a0220.fba21.5dfd@mx.google.com,TRUE,[],[],209.85.128.41,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088d77f1c29dbf3a719db,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:08:48.117",,,inboundEmail,"07/08/2023, 06:01:59.897","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:01:59.816",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.128.50 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d088d4.050a0220.19726.6b7e@mx.google.com,TRUE,[],[],209.85.128.50,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088d78230a746c938cdb0,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:05:45.334",,,inboundEmail,"07/08/2023, 06:00:48.045","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:47.952",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.221.43 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888c.df0a0220.85c70.59fb@mx.google.com,TRUE,[],[],209.85.221.43,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d0888f3a4fa1ca72708674,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:05:45.334",,,inboundEmail,"07/08/2023, 06:00:49.423","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,dangerous,attn: change to remittance details,"07/08/2023, 06:00:49.290",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.221.44 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888b.df0a0220.3e519.5b0b@mx.google.com,TRUE,"[{""domain"":""www.egress.com"",""occurrences"":17,""clicks"":0,""inAttachment"":false},{""domain"":""twitter.com"",""occurrences"":4,""clicks"":0,""inAttachment"":false},{""domain"":""www.linkedin.com"",""occurrences"":4,""clicks"":0,""inAttachment"":false},{""domain"":""www.facebook.com"",""occurrences"":4,""clicks"":0,""inAttachment"":false},{""domain"":""www.company.com"",""occurrences"":1,""clicks"":0,""inAttachment"":false}]",[],209.85.221.44,-1,"[""technical"",""scam419""]",links,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d088911f6c7a425a80f6bf,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:05:45.334",,,inboundEmail,"07/08/2023, 06:00:50.200","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:50.082",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.221.43 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888d.5d0a0220.e4d0e.5c0b@mx.google.com,TRUE,[],[],209.85.221.43,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d0889260636f9b431971e8,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:05:45.334",,,inboundEmail,"07/08/2023, 06:00:50.483","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:50.374",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.221.42 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888d.df0a0220.75cdf.18f2@mx.google.com,TRUE,[],[],209.85.221.42,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d08892654ef718cd98dcfa,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:05:45.334",,,inboundEmail,"07/08/2023, 06:00:51.159","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:51.069",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.167.54 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888e.7b0a0220.708db.6e33@mx.google.com,TRUE,[],[],209.85.167.54,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d08893e66ce3fa2864856d,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:05:45.334",,,inboundEmail,"07/08/2023, 06:00:51.301","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:51.202",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.221.53 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888f.df0a0220.f4669.d7d7@mx.google.com,TRUE,[],[],209.85.221.53,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d08893be16ea3b564b6091,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:05:45.334",,,inboundEmail,"07/08/2023, 06:00:51.351","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:51.227",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.128.45 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888f.7b0a0220.c704e.5e3d@mx.google.com,TRUE,[],[],209.85.128.45,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d08893431698aaf1a7b2f4,,sensitive_CL,
5bdb42e4-4fc8-46c0-af6d-41516e8390ee,OpsManager,,,"07/08/2023, 06:05:45.334",,,inboundEmail,"07/08/2023, 06:00:52.514","[{""domain"":""sensitive.com"",""localPart"":""joe.bloggs"",""displayName"":""""}]","[{""domain"":""gmail.com"",""localPart"":""egress.defend.sales"",""displayName"":""""}]","[""joe.bloggs@sensitive.com""]",egress.defend.sales@gmail.com,suspicious,hi,"07/08/2023, 06:00:52.406",,0,medium,london1.sensitive.com; spf=pass smtp.mailfrom=gmail.com smtp.ip=209.85.128.46 ajax.calculated=False; dkim=fail header.d=qjwqod9oqn916gcyqg0ya1e8x.sensitive.com ajax.calculated=False; dmarc=pass header.from=gmail.com,pass,fail,pass,sensitive.com,64d0888f.1c0a0220.2bec.9cc6@mx.google.com,TRUE,[],[],209.85.128.46,-1,,,https://summary.uk.defend.egress.com/v3/summary?ref=api&sensitive=64d08894b7362aa466006cdc,,sensitive_CL,
