TimeGenerated [UTC],access_method,app,app_session_id,appcategory,browser,browser_session_id,browser_version,bypass_reason,bypass_traffic,category,cci,ccl,client_bytes,conn_duration,conn_endtime,conn_starttime,connection_id,CononicalName,count_i,device,domain,dst_country,dst_geoip_src,dst_latitude,dst_location,dst_longitude,dst_region,dst_timezone,dst_zipcode,dsthost,dstip,dstport,dynamic_classification,forward_to_proxy_profile,fromlogs,hostname,http_transaction_count,log_file_name,netskope_pop,network,numbytes,org,organization_unit,os,os_version,page,policy,protocol,req_cnt,request_id,resp_cnt,resp_content_len,resp_content_type,sAMAccountName,serial,server_bytes,sessionid,severity,sfwder,site,src_country,src_geoip_src,src_latitude,src_location,src_longitude,src_region,src_time,src_timezone,src_zipcode,srcip,ssl_decrypt_policy,suppression_end_time,suppression_start_time,timestamp,traffic_type,transaction_id,type_s,ur_normalized,url,user,user_generated,useragent,userip,userkey,userPrincipalName,TenantId,Type,_ResourceId
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,34553,73,1707168233,1707168160,,,1,Mac Device,sysdig.slack.com,DE,,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,,1.1.1.11,443,,,,harry.styles,12,,ES-MAD2,,152835,,,Sonoma,Sonoma,sysdig.slack.com,,HTTP/1.1,12,,12,,,,,118282,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:22:00 2024,Europe/Madrid,50011,1.1.2.11,,,,1707168160,CloudApp,,connection,harry.styles@yahoo.com,sysdig.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,34486,65,1707168226,1707168161,,,1,Mac Device,cyclonedx.slack.com,GB,,51,London,-1,England,Europe/London,EC4R,,1.1.1.12,443,,,,harry.styles,12,,ES-MAD2,,103202,,,Sonoma,Sonoma,cyclonedx.slack.com,,HTTP/1.1,12,,12,,,,,68716,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:22:00 2024,Europe/Madrid,50011,1.1.2.12,,,,1707168161,CloudApp,,connection,harry.styles@yahoo.com,cyclonedx.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,31847,66,1707168227,1707168161,,,1,Mac Device,kubernetes.slack.com,GB,,51,London,-1,England,Europe/London,EC4R,,1.1.1.13,443,,,,harry.styles,11,,ES-MAD2,,94547,,,Sonoma,Sonoma,kubernetes.slack.com,,HTTP/1.1,11,,11,,,,,62700,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:22:00 2024,Europe/Madrid,50011,1.1.2.13,,,,1707168161,CloudApp,,connection,harry.styles@yahoo.com,kubernetes.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,34559,68,1707168229,1707168161,,,1,Mac Device,zithub.slack.com,GB,,51,London,-1,England,Europe/London,EC4R,,1.1.1.14,443,,,,harry.styles,12,,ES-MAD2,,99419,,,Sonoma,Sonoma,zithub.slack.com,,HTTP/1.1,12,,12,,,,,64860,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:22:00 2024,Europe/Madrid,50011,1.1.2.14,,,,1707168161,CloudApp,,connection,harry.styles@yahoo.com,zithub.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,54121,14,1707168174,1707168160,,,1,Mac Device,edgeapi.slack.com,IE,,53,Dublin,-7,Leinster,Europe/Dublin,D02,,1.1.1.15,443,,,,harry.styles,23,,ES-MAD2,,78898,,,Sonoma,Sonoma,edgeapi.slack.com,,HTTP/1.1,23,,23,,,,,24777,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:22:00 2024,Europe/Madrid,50011,1.1.2.15,,,,1707168160,CloudApp,,connection,harry.styles@yahoo.com,edgeapi.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,31913,67,1707169361,1707169294,,,1,Mac Device,rh-isv-partners.slack.com,DE,,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,,1.1.1.16,443,,,,harry.styles,11,,ES-MAD2,,64103,,,Sonoma,Sonoma,rh-isv-partners.slack.com,,HTTP/1.1,11,,11,,,,,32190,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:41:08 2024,Europe/Madrid,50011,1.1.2.16,,,,1707169294,CloudApp,,connection,harry.styles@yahoo.com,rh-isv-partners.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,34604,72,1707169365,1707169293,,,1,Mac Device,zithub.slack.com,DE,,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,,1.1.1.17,443,,,,harry.styles,12,,ES-MAD2,,105827,,,Sonoma,Sonoma,zithub.slack.com,,HTTP/1.1,12,,12,,,,,71223,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:41:08 2024,Europe/Madrid,50011,1.1.2.17,,,,1707169293,CloudApp,,connection,harry.styles@yahoo.com,zithub.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,60366,129,1707169423,1707169294,,,1,Mac Device,edgeapi.slack.com,IE,,53,Dublin,-7,Leinster,Europe/Dublin,D02,,1.1.1.18,443,,,,harry.styles,25,,ES-MAD2,,87630,,,Sonoma,Sonoma,edgeapi.slack.com,,HTTP/1.1,25,,25,,,,,27264,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:41:08 2024,Europe/Madrid,50011,1.1.2.18,,,,1707169294,CloudApp,,connection,harry.styles@yahoo.com,edgeapi.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,31935,66,1707169361,1707169295,,,1,Mac Device,github-partners.slack.com,DE,,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,,1.1.1.19,443,,,,harry.styles,11,,ES-MAD2,,93518,,,Sonoma,Sonoma,github-partners.slack.com,,HTTP/1.1,11,,11,,,,,61583,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:41:08 2024,Europe/Madrid,50011,1.1.2.19,,,,1707169295,CloudApp,,connection,harry.styles@yahoo.com,github-partners.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
"2/5/2025, 12:40:21 AM",Client,Slack,,Collaboration,Native,,unknown,,no,Collaboration,79,high,34860,314,1707169609,1707169295,,,1,Mac Device,crossplane.slack.com,DE,,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,,1.1.1.20,443,,,,harry.styles,12,,ES-MAD2,,100695,,,Sonoma,Sonoma,crossplane.slack.com,,HTTP/1.1,12,,12,,,,,65835,,unknown,,Slack,ES,,41,Zaragoza,-1,Aragon,Mon Feb  5 22:41:08 2024,Europe/Madrid,50011,1.1.2.20,,,,1707169295,CloudApp,,connection,harry.styles@yahoo.com,crossplane.slack.com,harry.styles@yahoo.com,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Slack/4.36.138 Chrome/120.0.6099.199 Electron/28.1.2 Safari/537.36 MacAppStore/23.2.0 AppleSilicon Sonic Slack_SSB/4.36.138",192.168.1.135,harry.styles@yahoo.com,,b12493cc-337a-402c-9356-8c2ed0856350,NetskopeEventsConnection_CL,
