TenantId,SourceSystem,ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CorrelationId,Resource,ResourceGroup,ResourceProvider,Identity,Level,Location,AlternateSignInName,AppDisplayName,AppId,AuthenticationDetails,AuthenticationMethodsUsed,AuthenticationProcessingDetails,AuthenticationRequirement,AuthenticationRequirementPolicies,ClientAppUsed,ConditionalAccessPolicies_dynamic,ConditionalAccessPolicies_string,ConditionalAccessStatus,CreatedDateTime [UTC],DeviceDetail_dynamic,DeviceDetail_string,IsInteractive,Id,IPAddress,IsRisky,LocationDetails_dynamic,LocationDetails_string,MfaDetail_dynamic,MfaDetail_string,NetworkLocationDetails,OriginalRequestId,ProcessingTimeInMilliseconds,RiskDetail,RiskEventTypes,RiskEventTypes_V2,RiskLevelAggregated,RiskLevelDuringSignIn,RiskState,ResourceDisplayName,ResourceIdentity,ServicePrincipalId,ServicePrincipalName,Status_dynamic,Status_string,TokenIssuerName,TokenIssuerType,UserAgent,UserDisplayName,UserId,UserPrincipalName,AADTenantId,UserType,FlaggedForReview,SignInIdentifier,SignInIdentifierType,ResourceTenantId,HomeTenantId,Type,AdditionalDetails,InitiatedBy
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,bf595f69-3dcc-4eef-b1c1-ba3cd8ba3de7,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:20.4954585+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:20.495 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,55fa18e9-2894-4513-b406-dd8d4213ce01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],55fa18e9-2894-4513-b406-dd8d4213ce01,1512,none,[],[],none,none,none,,,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,fd8a2a96-713c-430d-a539-7ba2d5cb2f50,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:22.1785431+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Domain Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:22.178 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,176739db-9294-48a0-acc0-181be5e85c01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],176739db-9294-48a0-acc0-181be5e85c01,1595,none,[],[],none,none,none,Office365 Shell WCSS-Server,5f09333a-842c-47da-a157-57da27fcbca5,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,6eb62f3d-a8a6-4d54-bdbd-cbdea068764a,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:22.3035428+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Domain Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:22.303 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,176739db-9294-48a0-acc0-181bcce85c01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],176739db-9294-48a0-acc0-181bcce85c01,2206,none,[],[],none,none,none,Microsoft Graph,00000003-0000-0000-c000-000000000000,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,3a3bd3b9-ed34-4fcd-8f03-b0329ad3e03f,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:27.6146177+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""True""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:27.614 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,dffdd8fc-a142-4ddd-8ced-01925d416901,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],dffdd8fc-a142-4ddd-8ced-01925d416901,2520,none,[],[],none,none,none,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,1dec1606-e6bb-4a44-925d-b8838e8fd66a,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:37.9210516+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""True""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:37.921 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,b0d232a8-5128-4bd6-88df-fce04b4fab01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],b0d232a8-5128-4bd6-88df-fce04b4fab01,4335,none,[],[],none,none,none,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,d9a6a740-e0e8-4e8e-8402-10780dc74b88,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:45.4525138+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""True""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:45.452 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,a73aac59-e4c4-4bd3-9fb4-43f4a95d5501,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],a73aac59-e4c4-4bd3-9fb4-43f4a95d5501,3619,none,[],[],none,none,none,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,b4ba2a7e-6018-462c-bdb2-e14b885f5c02,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:51.1875385+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:51.187 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,a73aac59-e4c4-4bd3-9fb4-43f4715f5501,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],a73aac59-e4c4-4bd3-9fb4-43f4715f5501,1359,none,[],[],none,none,none,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,0e7158fb-3719-494b-a5c5-ec85b08e97d8,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:53.7585097+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:53.758 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,ff7972e5-bd41-4c6a-9cc9-c34d24535701,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],ff7972e5-bd41-4c6a-9cc9-c34d24535701,1901,none,[],[],none,none,none,Microsoft Teams UIS,1996141e-2b07-4491-927a-5a024b335c78,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,6ebc0918-cd75-45b0-838e-e07d1f2cc43c,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:54.2493636+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:54.249 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,e074940e-c3c9-4024-b8ba-61123d046101,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],e074940e-c3c9-4024-b8ba-61123d046101,2440,none,[],[],none,none,none,Microsoft Stream Service,2634dd23-5e5a-431c-81ca-11710d9079f4,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,91e29e5a-ed6e-4839-82be-490053ac2887,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:54.597063+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""False""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:54.597 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,56b911cf-6c72-4378-939e-4b0ce097df01,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],56b911cf-6c72-4378-939e-4b0ce097df01,2072,none,[],[],none,none,none,Call Recorder,4580fd1d-e5a3-4f56-9ad1-aab0e3bf8f76,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
7c759f10-811c-4db8-ad6d-f07d8ae3f8ea,Azure AD,/tenants/2ad3fc79-1859-42fa-9011-6f8df2251b22/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,0,None,,0,3f6696ab-b05a-4876-97f3-13d5228e91a5,Microsoft.aadiam,Microsoft.aadiam,,Adele Vance,4,IL,,Microsoft Teams Web Client,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,"[
  {
    ""authenticationStepDateTime"": ""2021-04-28T14:29:55.0850623+00:00"",
    ""authenticationMethod"": ""Previously satisfied"",
    ""succeeded"": true,
    ""authenticationStepResultDetail"": ""First factor requirement satisfied by claim in the token"",
    ""authenticationStepRequirement"": ""Primary authentication"",
    ""StatusSequence"": 0,
    ""RequestSequence"": 0
  }
]",,"[
  {
    ""key"": ""Login Hint Present"",
    ""value"": ""True""
  },
  {
    ""key"": ""IsCAEToken"",
    ""value"": ""True""
  }
]",singleFactorAuthentication,[],Browser,"[{""enforcedSessionControls"":[],""conditionsNotSatisfied"":0,""enforcedGrantControls"":[],""conditionsSatisfied"":0,""displayName"":""Exchange Online Requires Compliant Device"",""result"":""notEnabled"",""id"":""defb835a-eb9f-4346-a2ca-7a9184867bf1""}]",,notApplied,"4/28/2021, 2:29:55.085 PM","{""operatingSystem"":""Windows 10"",""deviceId"":"""",""browser"":""Edge 90.0.818""}",,TRUE,37c3b890-9870-401d-b04a-56736b79f201,175.45.176.99,,"{""countryOrRegion"":""IL"",""geoCoordinates"":{""longitude"":34.79964828491211,""latitude"":32.02956008911133},""state"":""Tel Aviv"",""city"":""Azor""}",,{},,[],37c3b890-9870-401d-b04a-56736b79f201,3057,none,[],[],none,none,none,Office 365 SharePoint Online,00000003-0000-0ff1-ce00-000000000000,,,"{""errorCode"":0}",,,AzureAD,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49",Adele Vance,9b117c67-170e-4aed-9702-658b3fddc889,adelev@m365x816222.onmicrosoft.com,2ad3fc79-1859-42fa-9011-6f8df2251b22,Member,,,,2ad3fc79-1859-42fa-9011-6f8df2251b22,2ad3fc79-1859-42fa-9011-6f8df2251b22,SigninLogs,,
